policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,sim_input_start,sim_input_end,sim_output_start,sim_output_end,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score,sensitivity_score_unit,sensitivity_reference_noise_std,shard_importance
static_sensitivity,decoder_stack.layers.1.ffn2,decoder_stack.layers.1.ffn2#r3c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,3,0,1536,2048,0,512,24,4,1,512,512,262144,2359296,0.1111111111111111,1.2110609606543832,delta_ppl_total,0.023,0.13456232896159812
static_sensitivity,decoder_stack.layers.1.ffn2,decoder_stack.layers.1.ffn2#r3c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,3,1,1536,2048,512,768,43,4,1,512,256,131072,2359296,0.05555555555555555,1.2110609606543832,delta_ppl_total,0.023,0.06728116448079906
static_sensitivity,decoder_stack.layers.1.ffn2,decoder_stack.layers.1.ffn2#r4c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,4,0,2048,2560,0,512,67,4,1,512,512,262144,2359296,0.1111111111111111,1.2110609606543832,delta_ppl_total,0.023,0.13456232896159812
static_sensitivity,decoder_stack.layers.1.ffn2,decoder_stack.layers.1.ffn2#r4c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,4,1,2048,2560,512,768,41,4,1,512,256,131072,2359296,0.05555555555555555,1.2110609606543832,delta_ppl_total,0.023,0.06728116448079906
static_sensitivity,decoder_stack.layers.1.ffn2,decoder_stack.layers.1.ffn2#r5c0,block_1/mlp.c_proj,block_1,mlp.c_proj,103,5,0,2560,3072,0,512,38,4,1,512,512,262144,2359296,0.1111111111111111,1.2110609606543832,delta_ppl_total,0.023,0.13456232896159812
static_sensitivity,decoder_stack.layers.1.ffn2,decoder_stack.layers.1.ffn2#r5c1,block_1/mlp.c_proj,block_1,mlp.c_proj,103,5,1,2560,3072,512,768,14,4,1,512,256,131072,2359296,0.05555555555555555,1.2110609606543832,delta_ppl_total,0.023,0.06728116448079906
static_sensitivity,decoder_stack.layers.2.q_proj_out,decoder_stack.layers.2.q_proj_out#r0c0,block_3/attn.c_attn,block_3,attn.c_attn,300,0,0,0,512,0,512,32,2,1,512,512,262144,1769472,0.14814814814814814,0.6515651177712506,delta_ppl_total,0.023,0.09652816559574082
static_sensitivity,decoder_stack.layers.2.q_proj_out,decoder_stack.layers.2.q_proj_out#r0c1,block_3/attn.c_attn,block_3,attn.c_attn,300,0,1,0,512,512,768,33,2,1,512,256,131072,1769472,0.07407407407407407,0.6515651177712506,delta_ppl_total,0.023,0.04826408279787041
static_sensitivity,decoder_stack.layers.2.q_proj_out,decoder_stack.layers.2.q_proj_out#r1c0,block_3/attn.c_attn,block_3,attn.c_attn,300,1,0,512,768,0,512,34,2,1,256,512,131072,1769472,0.07407407407407407,0.6515651177712506,delta_ppl_total,0.023,0.04826408279787041
static_sensitivity,decoder_stack.layers.2.q_proj_out,decoder_stack.layers.2.q_proj_out#r1c1,block_3/attn.c_attn,block_3,attn.c_attn,300,1,1,512,768,512,768,35,2,1,256,256,65536,1769472,0.037037037037037035,0.6515651177712506,delta_ppl_total,0.023,0.024132041398935204
static_sensitivity,decoder_stack.layers.2.k_proj_out,decoder_stack.layers.2.k_proj_out#r0c0,block_3/attn.c_attn,block_3,attn.c_attn,300,0,0,0,512,0,512,28,2,1,512,512,262144,1769472,0.14814814814814814,0.6515651177712506,delta_ppl_total,0.023,0.09652816559574082
static_sensitivity,decoder_stack.layers.2.k_proj_out,decoder_stack.layers.2.k_proj_out#r0c1,block_3/attn.c_attn,block_3,attn.c_attn,300,0,1,0,512,512,768,29,2,1,512,256,131072,1769472,0.07407407407407407,0.6515651177712506,delta_ppl_total,0.023,0.04826408279787041
static_sensitivity,decoder_stack.layers.2.k_proj_out,decoder_stack.layers.2.k_proj_out#r1c0,block_3/attn.c_attn,block_3,attn.c_attn,300,1,0,512,768,0,512,30,2,1,256,512,131072,1769472,0.07407407407407407,0.6515651177712506,delta_ppl_total,0.023,0.04826408279787041
static_sensitivity,decoder_stack.layers.2.k_proj_out,decoder_stack.layers.2.k_proj_out#r1c1,block_3/attn.c_attn,block_3,attn.c_attn,300,1,1,512,768,512,768,31,2,1,256,256,65536,1769472,0.037037037037037035,0.6515651177712506,delta_ppl_total,0.023,0.024132041398935204
static_sensitivity,decoder_stack.layers.2.v_proj_out,decoder_stack.layers.2.v_proj_out#r0c0,block_3/attn.c_attn,block_3,attn.c_attn,300,0,0,0,512,0,512,36,2,1,512,512,262144,1769472,0.14814814814814814,0.6515651177712506,delta_ppl_total,0.023,0.09652816559574082
static_sensitivity,decoder_stack.layers.2.v_proj_out,decoder_stack.layers.2.v_proj_out#r0c1,block_3/attn.c_attn,block_3,attn.c_attn,300,0,1,0,512,512,768,39,2,1,512,256,131072,1769472,0.07407407407407407,0.6515651177712506,delta_ppl_total,0.023,0.04826408279787041
static_sensitivity,decoder_stack.layers.2.v_proj_out,decoder_stack.layers.2.v_proj_out#r1c0,block_3/attn.c_attn,block_3,attn.c_attn,300,1,0,512,768,0,512,40,2,1,256,512,131072,1769472,0.07407407407407407,0.6515651177712506,delta_ppl_total,0.023,0.04826408279787041
static_sensitivity,decoder_stack.layers.2.v_proj_out,decoder_stack.layers.2.v_proj_out#r1c1,block_3/attn.c_attn,block_3,attn.c_attn,300,1,1,512,768,512,768,42,2,1,256,256,65536,1769472,0.037037037037037035,0.6515651177712506,delta_ppl_total,0.023,0.024132041398935204
static_sensitivity,decoder_stack.layers.2.out_proj,decoder_stack.layers.2.out_proj#r0c0,block_2/attn.c_proj,block_2,attn.c_proj,201,0,0,0,512,0,512,4,4,1,512,512,262144,589824,0.4444444444444444,0.14741466404128117,delta_ppl_total,0.023,0.06551762846279163
static_sensitivity,decoder_stack.layers.2.out_proj,decoder_stack.layers.2.out_proj#r0c1,block_2/attn.c_proj,block_2,attn.c_proj,201,0,1,0,512,512,768,5,4,1,512,256,131072,589824,0.2222222222222222,0.14741466404128117,delta_ppl_total,0.023,0.032758814231395816
static_sensitivity,decoder_stack.layers.2.out_proj,decoder_stack.layers.2.out_proj#r1c0,block_2/attn.c_proj,block_2,attn.c_proj,201,1,0,512,768,0,512,6,4,1,256,512,131072,589824,0.2222222222222222,0.14741466404128117,delta_ppl_total,0.023,0.032758814231395816
static_sensitivity,decoder_stack.layers.2.out_proj,decoder_stack.layers.2.out_proj#r1c1,block_2/attn.c_proj,block_2,attn.c_proj,201,1,1,512,768,512,768,7,4,1,256,256,65536,589824,0.1111111111111111,0.14741466404128117,delta_ppl_total,0.023,0.016379407115697908
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r0c0,block_2/mlp.c_fc,block_2,mlp.c_fc,202,0,0,0,512,0,512,17,3,1,512,512,262144,2359296,0.1111111111111111,2.481946720853802,delta_ppl_total,0.023,0.2757718578726447
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r0c1,block_2/mlp.c_fc,block_2,mlp.c_fc,202,0,1,0,512,512,1024,23,3,1,512,512,262144,2359296,0.1111111111111111,2.481946720853802,delta_ppl_total,0.023,0.2757718578726447
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r0c2,block_2/mlp.c_fc,block_2,mlp.c_fc,202,0,2,0,512,1024,1536,71,3,1,512,512,262144,2359296,0.1111111111111111,2.481946720853802,delta_ppl_total,0.023,0.2757718578726447
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r0c3,block_2/mlp.c_fc,block_2,mlp.c_fc,202,0,3,0,512,1536,2048,46,3,1,512,512,262144,2359296,0.1111111111111111,2.481946720853802,delta_ppl_total,0.023,0.2757718578726447
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r0c4,block_2/mlp.c_fc,block_2,mlp.c_fc,202,0,4,0,512,2048,2560,37,1,1,512,512,262144,2359296,0.1111111111111111,2.481946720853802,delta_ppl_total,0.023,0.2757718578726447
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r0c5,block_2/mlp.c_fc,block_2,mlp.c_fc,202,0,5,0,512,2560,3072,60,1,1,512,512,262144,2359296,0.1111111111111111,2.481946720853802,delta_ppl_total,0.023,0.2757718578726447
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r1c0,block_2/mlp.c_fc,block_2,mlp.c_fc,202,1,0,512,768,0,512,24,1,1,256,512,131072,2359296,0.05555555555555555,2.481946720853802,delta_ppl_total,0.023,0.13788592893632234
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r1c1,block_2/mlp.c_fc,block_2,mlp.c_fc,202,1,1,512,768,512,1024,43,1,1,256,512,131072,2359296,0.05555555555555555,2.481946720853802,delta_ppl_total,0.023,0.13788592893632234
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r1c2,block_2/mlp.c_fc,block_2,mlp.c_fc,202,1,2,512,768,1024,1536,67,1,1,256,512,131072,2359296,0.05555555555555555,2.481946720853802,delta_ppl_total,0.023,0.13788592893632234
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r1c3,block_2/mlp.c_fc,block_2,mlp.c_fc,202,1,3,512,768,1536,2048,41,1,1,256,512,131072,2359296,0.05555555555555555,2.481946720853802,delta_ppl_total,0.023,0.13788592893632234
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r1c4,block_2/mlp.c_fc,block_2,mlp.c_fc,202,1,4,512,768,2048,2560,38,1,1,256,512,131072,2359296,0.05555555555555555,2.481946720853802,delta_ppl_total,0.023,0.13788592893632234
static_sensitivity,decoder_stack.layers.2.ffn1,decoder_stack.layers.2.ffn1#r1c5,block_2/mlp.c_fc,block_2,mlp.c_fc,202,1,5,512,768,2560,3072,14,1,1,256,512,131072,2359296,0.05555555555555555,2.481946720853802,delta_ppl_total,0.023,0.13788592893632234
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r0c0,block_2/mlp.c_proj,block_2,mlp.c_proj,203,0,0,0,512,0,512,17,4,1,512,512,262144,2359296,0.1111111111111111,1.524258107683115,delta_ppl_total,0.023,0.16936201196479053
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r0c1,block_2/mlp.c_proj,block_2,mlp.c_proj,203,0,1,0,512,512,768,23,4,1,512,256,131072,2359296,0.05555555555555555,1.524258107683115,delta_ppl_total,0.023,0.08468100598239527
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r1c0,block_2/mlp.c_proj,block_2,mlp.c_proj,203,1,0,512,1024,0,512,71,4,1,512,512,262144,2359296,0.1111111111111111,1.524258107683115,delta_ppl_total,0.023,0.16936201196479053
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r1c1,block_2/mlp.c_proj,block_2,mlp.c_proj,203,1,1,512,1024,512,768,46,4,1,512,256,131072,2359296,0.05555555555555555,1.524258107683115,delta_ppl_total,0.023,0.08468100598239527
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r2c0,block_2/mlp.c_proj,block_2,mlp.c_proj,203,2,0,1024,1536,0,512,37,2,1,512,512,262144,2359296,0.1111111111111111,1.524258107683115,delta_ppl_total,0.023,0.16936201196479053
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r2c1,block_2/mlp.c_proj,block_2,mlp.c_proj,203,2,1,1024,1536,512,768,60,2,1,512,256,131072,2359296,0.05555555555555555,1.524258107683115,delta_ppl_total,0.023,0.08468100598239527
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r3c0,block_2/mlp.c_proj,block_2,mlp.c_proj,203,3,0,1536,2048,0,512,24,2,1,512,512,262144,2359296,0.1111111111111111,1.524258107683115,delta_ppl_total,0.023,0.16936201196479053
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r3c1,block_2/mlp.c_proj,block_2,mlp.c_proj,203,3,1,1536,2048,512,768,43,2,1,512,256,131072,2359296,0.05555555555555555,1.524258107683115,delta_ppl_total,0.023,0.08468100598239527
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r4c0,block_2/mlp.c_proj,block_2,mlp.c_proj,203,4,0,2048,2560,0,512,67,2,1,512,512,262144,2359296,0.1111111111111111,1.524258107683115,delta_ppl_total,0.023,0.16936201196479053
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r4c1,block_2/mlp.c_proj,block_2,mlp.c_proj,203,4,1,2048,2560,512,768,41,2,1,512,256,131072,2359296,0.05555555555555555,1.524258107683115,delta_ppl_total,0.023,0.08468100598239527
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r5c0,block_2/mlp.c_proj,block_2,mlp.c_proj,203,5,0,2560,3072,0,512,38,2,1,512,512,262144,2359296,0.1111111111111111,1.524258107683115,delta_ppl_total,0.023,0.16936201196479053
static_sensitivity,decoder_stack.layers.2.ffn2,decoder_stack.layers.2.ffn2#r5c1,block_2/mlp.c_proj,block_2,mlp.c_proj,203,5,1,2560,3072,512,768,14,2,1,512,256,131072,2359296,0.05555555555555555,1.524258107683115,delta_ppl_total,0.023,0.08468100598239527
static_sensitivity,decoder_stack.layers.3.q_proj_out,decoder_stack.layers.3.q_proj_out#r0c0,block_4/attn.c_attn,block_4,attn.c_attn,400,0,0,0,512,0,512,18,2,1,512,512,262144,1769472,0.14814814814814814,0.738783729916662,delta_ppl_total,0.023,0.1094494414691351
static_sensitivity,decoder_stack.layers.3.q_proj_out,decoder_stack.layers.3.q_proj_out#r0c1,block_4/attn.c_attn,block_4,attn.c_attn,400,0,1,0,512,512,768,19,2,1,512,256,131072,1769472,0.07407407407407407,0.738783729916662,delta_ppl_total,0.023,0.05472472073456755
static_sensitivity,decoder_stack.layers.3.q_proj_out,decoder_stack.layers.3.q_proj_out#r1c0,block_4/attn.c_attn,block_4,attn.c_attn,400,1,0,512,768,0,512,20,2,1,256,512,131072,1769472,0.07407407407407407,0.738783729916662,delta_ppl_total,0.023,0.05472472073456755
static_sensitivity,decoder_stack.layers.3.q_proj_out,decoder_stack.layers.3.q_proj_out#r1c1,block_4/attn.c_attn,block_4,attn.c_attn,400,1,1,512,768,512,768,21,2,1,256,256,65536,1769472,0.037037037037037035,0.738783729916662,delta_ppl_total,0.023,0.027362360367283775
static_sensitivity,decoder_stack.layers.3.k_proj_out,decoder_stack.layers.3.k_proj_out#r0c0,block_4/attn.c_attn,block_4,attn.c_attn,400,0,0,0,512,0,512,12,2,1,512,512,262144,1769472,0.14814814814814814,0.738783729916662,delta_ppl_total,0.023,0.1094494414691351
static_sensitivity,decoder_stack.layers.3.k_proj_out,decoder_stack.layers.3.k_proj_out#r0c1,block_4/attn.c_attn,block_4,attn.c_attn,400,0,1,0,512,512,768,13,2,1,512,256,131072,1769472,0.07407407407407407,0.738783729916662,delta_ppl_total,0.023,0.05472472073456755
static_sensitivity,decoder_stack.layers.3.k_proj_out,decoder_stack.layers.3.k_proj_out#r1c0,block_4/attn.c_attn,block_4,attn.c_attn,400,1,0,512,768,0,512,15,2,1,256,512,131072,1769472,0.07407407407407407,0.738783729916662,delta_ppl_total,0.023,0.05472472073456755
static_sensitivity,decoder_stack.layers.3.k_proj_out,decoder_stack.layers.3.k_proj_out#r1c1,block_4/attn.c_attn,block_4,attn.c_attn,400,1,1,512,768,512,768,16,2,1,256,256,65536,1769472,0.037037037037037035,0.738783729916662,delta_ppl_total,0.023,0.027362360367283775
static_sensitivity,decoder_stack.layers.3.v_proj_out,decoder_stack.layers.3.v_proj_out#r0c0,block_4/attn.c_attn,block_4,attn.c_attn,400,0,0,0,512,0,512,22,2,1,512,512,262144,1769472,0.14814814814814814,0.738783729916662,delta_ppl_total,0.023,0.1094494414691351
static_sensitivity,decoder_stack.layers.3.v_proj_out,decoder_stack.layers.3.v_proj_out#r0c1,block_4/attn.c_attn,block_4,attn.c_attn,400,0,1,0,512,512,768,25,2,1,512,256,131072,1769472,0.07407407407407407,0.738783729916662,delta_ppl_total,0.023,0.05472472073456755
static_sensitivity,decoder_stack.layers.3.v_proj_out,decoder_stack.layers.3.v_proj_out#r1c0,block_4/attn.c_attn,block_4,attn.c_attn,400,1,0,512,768,0,512,26,2,1,256,512,131072,1769472,0.07407407407407407,0.738783729916662,delta_ppl_total,0.023,0.05472472073456755
static_sensitivity,decoder_stack.layers.3.v_proj_out,decoder_stack.layers.3.v_proj_out#r1c1,block_4/attn.c_attn,block_4,attn.c_attn,400,1,1,512,768,512,768,27,2,1,256,256,65536,1769472,0.037037037037037035,0.738783729916662,delta_ppl_total,0.023,0.027362360367283775
static_sensitivity,decoder_stack.layers.3.out_proj,decoder_stack.layers.3.out_proj#r0c0,block_3/attn.c_proj,block_3,attn.c_proj,301,0,0,0,512,0,512,12,5,1,512,512,262144,589824,0.4444444444444444,0.08788964415991174,delta_ppl_total,0.023,0.039062064071071885
static_sensitivity,decoder_stack.layers.3.out_proj,decoder_stack.layers.3.out_proj#r0c1,block_3/attn.c_proj,block_3,attn.c_proj,301,0,1,0,512,512,768,13,5,1,512,256,131072,589824,0.2222222222222222,0.08788964415991174,delta_ppl_total,0.023,0.019531032035535942
static_sensitivity,decoder_stack.layers.3.out_proj,decoder_stack.layers.3.out_proj#r1c0,block_3/attn.c_proj,block_3,attn.c_proj,301,1,0,512,768,0,512,15,5,1,256,512,131072,589824,0.2222222222222222,0.08788964415991174,delta_ppl_total,0.023,0.019531032035535942
static_sensitivity,decoder_stack.layers.3.out_proj,decoder_stack.layers.3.out_proj#r1c1,block_3/attn.c_proj,block_3,attn.c_proj,301,1,1,512,768,512,768,16,5,1,256,256,65536,589824,0.1111111111111111,0.08788964415991174,delta_ppl_total,0.023,0.009765516017767971
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r0c0,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,0,0,512,0,512,28,3,1,512,512,262144,2359296,0.1111111111111111,0.163841799681272,delta_ppl_total,0.023,0.018204644409030222
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r0c1,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,1,0,512,512,1024,29,3,1,512,512,262144,2359296,0.1111111111111111,0.163841799681272,delta_ppl_total,0.023,0.018204644409030222
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r0c2,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,2,0,512,1024,1536,30,3,1,512,512,262144,2359296,0.1111111111111111,0.163841799681272,delta_ppl_total,0.023,0.018204644409030222
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r0c3,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,3,0,512,1536,2048,31,3,1,512,512,262144,2359296,0.1111111111111111,0.163841799681272,delta_ppl_total,0.023,0.018204644409030222
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r0c4,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,4,0,512,2048,2560,32,3,1,512,512,262144,2359296,0.1111111111111111,0.163841799681272,delta_ppl_total,0.023,0.018204644409030222
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r0c5,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,5,0,512,2560,3072,33,3,1,512,512,262144,2359296,0.1111111111111111,0.163841799681272,delta_ppl_total,0.023,0.018204644409030222
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r1c0,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,0,512,768,0,512,34,3,1,256,512,131072,2359296,0.05555555555555555,0.163841799681272,delta_ppl_total,0.023,0.009102322204515111
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r1c1,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,1,512,768,512,1024,35,3,1,256,512,131072,2359296,0.05555555555555555,0.163841799681272,delta_ppl_total,0.023,0.009102322204515111
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r1c2,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,2,512,768,1024,1536,36,3,1,256,512,131072,2359296,0.05555555555555555,0.163841799681272,delta_ppl_total,0.023,0.009102322204515111
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r1c3,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,3,512,768,1536,2048,39,3,1,256,512,131072,2359296,0.05555555555555555,0.163841799681272,delta_ppl_total,0.023,0.009102322204515111
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r1c4,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,4,512,768,2048,2560,40,3,1,256,512,131072,2359296,0.05555555555555555,0.163841799681272,delta_ppl_total,0.023,0.009102322204515111
static_sensitivity,decoder_stack.layers.3.ffn1,decoder_stack.layers.3.ffn1#r1c5,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,5,512,768,2560,3072,42,3,1,256,512,131072,2359296,0.05555555555555555,0.163841799681272,delta_ppl_total,0.023,0.009102322204515111
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r0c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,0,0,0,512,0,512,0,0,1,512,512,262144,2359296,0.1111111111111111,0.9666221786910064,delta_ppl_total,0.023,0.1074024642990007
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r0c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,0,1,0,512,512,768,1,0,1,512,256,131072,2359296,0.05555555555555555,0.9666221786910064,delta_ppl_total,0.023,0.05370123214950035
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r1c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,1,0,512,1024,0,512,2,0,1,512,512,262144,2359296,0.1111111111111111,0.9666221786910064,delta_ppl_total,0.023,0.1074024642990007
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r1c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,1,1,512,1024,512,768,3,0,1,512,256,131072,2359296,0.05555555555555555,0.9666221786910064,delta_ppl_total,0.023,0.05370123214950035
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r2c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,2,0,1024,1536,0,512,37,6,1,512,512,262144,2359296,0.1111111111111111,0.9666221786910064,delta_ppl_total,0.023,0.1074024642990007
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r2c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,2,1,1024,1536,512,768,60,6,1,512,256,131072,2359296,0.05555555555555555,0.9666221786910064,delta_ppl_total,0.023,0.05370123214950035
static_sensitivity,decoder_stack.layers.3.ffn2,decoder_stack.layers.3.ffn2#r3c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,3,0,1536,2048,0,512,24,6,1,512,512,262144,2359296,0.1111111111111111,0.9666221786910064,delta_ppl_total,0.023,0.1074024642990007
