shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,qkv_component,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,2048,2560,38,11,hardware_only,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,2560,3072,11,11,hardware_only,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,0,512,0,512,34,4,hardware_only,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,0,512,512,768,36,4,hardware_only,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,512,1024,0,512,37,4,hardware_only,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,512,1024,512,768,39,4,hardware_only,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1024,1536,0,512,35,13,hardware_only,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1024,1536,512,768,53,13,hardware_only,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1536,2048,0,512,30,12,hardware_only,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1536,2048,512,768,25,12,hardware_only,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2048,2560,0,512,23,12,hardware_only,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2048,2560,512,768,63,12,hardware_only,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2560,3072,0,512,38,12,hardware_only,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2560,3072,512,768,11,12,hardware_only,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.5.q_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,0,512,0,512,40,4,hardware_only,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,0,512,512,768,41,4,hardware_only,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,512,768,0,512,42,4,hardware_only,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,512,768,512,768,44,4,hardware_only,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,768,1280,0,512,45,4,hardware_only,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,768,1280,512,768,46,4,hardware_only,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,1280,1536,0,512,47,4,hardware_only,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,1280,1536,512,768,48,4,hardware_only,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,1536,2048,0,512,50,4,hardware_only,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,1536,2048,512,768,51,4,hardware_only,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,2048,2304,0,512,52,4,hardware_only,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,2048,2304,512,768,54,4,hardware_only,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.out_proj#r0c0,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,,0,512,0,512,55,4,hardware_only,42,262144,589824,0.4444444444444444,0.08306063064074856
decoder_stack.layers.5.out_proj#r0c1,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,,0,512,512,768,57,4,hardware_only,42,131072,589824,0.2222222222222222,0.08306063064074856
decoder_stack.layers.5.out_proj#r1c0,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,,512,768,0,512,58,4,hardware_only,42,131072,589824,0.2222222222222222,0.08306063064074856
decoder_stack.layers.5.out_proj#r1c1,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,,512,768,512,768,59,4,hardware_only,42,65536,589824,0.1111111111111111,0.08306063064074856
decoder_stack.layers.5.ffn1#r0c0,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,0,512,0,512,60,4,hardware_only,42,262144,2359296,0.1111111111111111,0.2471880544781623
decoder_stack.layers.5.ffn1#r0c1,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,0,512,512,1024,62,4,hardware_only,42,262144,2359296,0.1111111111111111,0.2471880544781623
decoder_stack.layers.5.ffn1#r0c2,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,0,512,1024,1536,0,5,hardware_only,42,262144,2359296,0.1111111111111111,0.2471880544781623
decoder_stack.layers.5.ffn1#r0c3,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,0,512,1536,2048,1,5,hardware_only,42,262144,2359296,0.1111111111111111,0.2471880544781623
decoder_stack.layers.5.ffn1#r0c4,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,0,512,2048,2560,35,14,hardware_only,42,262144,2359296,0.1111111111111111,0.2471880544781623
decoder_stack.layers.5.ffn1#r0c5,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,0,512,2560,3072,53,14,hardware_only,42,262144,2359296,0.1111111111111111,0.2471880544781623
decoder_stack.layers.5.ffn1#r1c0,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,512,768,0,512,30,13,hardware_only,42,131072,2359296,0.05555555555555555,0.2471880544781623
decoder_stack.layers.5.ffn1#r1c1,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,512,768,512,1024,25,13,hardware_only,42,131072,2359296,0.05555555555555555,0.2471880544781623
decoder_stack.layers.5.ffn1#r1c2,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,512,768,1024,1536,23,13,hardware_only,42,131072,2359296,0.05555555555555555,0.2471880544781623
decoder_stack.layers.5.ffn1#r1c3,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,512,768,1536,2048,63,13,hardware_only,42,131072,2359296,0.05555555555555555,0.2471880544781623
decoder_stack.layers.5.ffn1#r1c4,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,512,768,2048,2560,38,13,hardware_only,42,131072,2359296,0.05555555555555555,0.2471880544781623
decoder_stack.layers.5.ffn1#r1c5,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,,512,768,2560,3072,11,13,hardware_only,42,131072,2359296,0.05555555555555555,0.2471880544781623
decoder_stack.layers.5.ffn2#r0c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,0,512,0,512,2,5,hardware_only,42,262144,2359296,0.1111111111111111,0.17255079672634785
decoder_stack.layers.5.ffn2#r0c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,0,512,512,768,3,5,hardware_only,42,131072,2359296,0.05555555555555555,0.17255079672634785
decoder_stack.layers.5.ffn2#r1c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,512,1024,0,512,4,5,hardware_only,42,262144,2359296,0.1111111111111111,0.17255079672634785
decoder_stack.layers.5.ffn2#r1c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,512,1024,512,768,5,5,hardware_only,42,131072,2359296,0.05555555555555555,0.17255079672634785
decoder_stack.layers.5.ffn2#r2c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,1024,1536,0,512,35,15,hardware_only,42,262144,2359296,0.1111111111111111,0.17255079672634785
decoder_stack.layers.5.ffn2#r2c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,1024,1536,512,768,53,15,hardware_only,42,131072,2359296,0.05555555555555555,0.17255079672634785
decoder_stack.layers.5.ffn2#r3c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,1536,2048,0,512,30,14,hardware_only,42,262144,2359296,0.1111111111111111,0.17255079672634785
decoder_stack.layers.5.ffn2#r3c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,1536,2048,512,768,25,14,hardware_only,42,131072,2359296,0.05555555555555555,0.17255079672634785
decoder_stack.layers.5.ffn2#r4c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,2048,2560,0,512,23,14,hardware_only,42,262144,2359296,0.1111111111111111,0.17255079672634785
decoder_stack.layers.5.ffn2#r4c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,2048,2560,512,768,63,14,hardware_only,42,131072,2359296,0.05555555555555555,0.17255079672634785
decoder_stack.layers.5.ffn2#r5c0,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,2560,3072,0,512,38,14,hardware_only,42,262144,2359296,0.1111111111111111,0.17255079672634785
decoder_stack.layers.5.ffn2#r5c1,block_5/mlp.c_proj,transformer.h.5.mlp.c_proj,decoder_stack.layers.5.ffn2,5,,2560,3072,512,768,11,14,hardware_only,42,131072,2359296,0.05555555555555555,0.17255079672634785
decoder_stack.layers.6.q_proj_out#r0c0,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,Q,0,512,0,512,6,5,hardware_only,42,262144,1769472,0.14814814814814814,1.163399866866111
decoder_stack.layers.6.q_proj_out#r0c1,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,Q,0,512,512,768,7,5,hardware_only,42,131072,1769472,0.07407407407407407,1.163399866866111
decoder_stack.layers.6.q_proj_out#r1c0,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,Q,512,768,0,512,8,5,hardware_only,42,131072,1769472,0.07407407407407407,1.163399866866111
decoder_stack.layers.6.q_proj_out#r1c1,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.q_proj_out,6,Q,512,768,512,768,9,5,hardware_only,42,65536,1769472,0.037037037037037035,1.163399866866111
decoder_stack.layers.6.k_proj_out#r0c0,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,K,768,1280,0,512,10,5,hardware_only,42,262144,1769472,0.14814814814814814,1.163399866866111
decoder_stack.layers.6.k_proj_out#r0c1,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,K,768,1280,512,768,12,5,hardware_only,42,131072,1769472,0.07407407407407407,1.163399866866111
decoder_stack.layers.6.k_proj_out#r1c0,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,K,1280,1536,0,512,13,5,hardware_only,42,131072,1769472,0.07407407407407407,1.163399866866111
decoder_stack.layers.6.k_proj_out#r1c1,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.k_proj_out,6,K,1280,1536,512,768,14,5,hardware_only,42,65536,1769472,0.037037037037037035,1.163399866866111
decoder_stack.layers.6.v_proj_out#r0c0,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,V,1536,2048,0,512,15,5,hardware_only,42,262144,1769472,0.14814814814814814,1.163399866866111
decoder_stack.layers.6.v_proj_out#r0c1,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,V,1536,2048,512,768,16,5,hardware_only,42,131072,1769472,0.07407407407407407,1.163399866866111
decoder_stack.layers.6.v_proj_out#r1c0,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,V,2048,2304,0,512,17,5,hardware_only,42,131072,1769472,0.07407407407407407,1.163399866866111
decoder_stack.layers.6.v_proj_out#r1c1,block_6/attn.c_attn,transformer.h.7.attn.c_attn,decoder_stack.layers.6.v_proj_out,6,V,2048,2304,512,768,18,5,hardware_only,42,65536,1769472,0.037037037037037035,1.163399866866111
decoder_stack.layers.6.out_proj#r0c0,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,,0,512,0,512,19,5,hardware_only,42,262144,589824,0.4444444444444444,0.03291577790994147
decoder_stack.layers.6.out_proj#r0c1,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,,0,512,512,768,20,5,hardware_only,42,131072,589824,0.2222222222222222,0.03291577790994147
decoder_stack.layers.6.out_proj#r1c0,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,,512,768,0,512,21,5,hardware_only,42,131072,589824,0.2222222222222222,0.03291577790994147
decoder_stack.layers.6.out_proj#r1c1,block_6/attn.c_proj,transformer.h.6.attn.c_proj,decoder_stack.layers.6.out_proj,6,,512,768,512,768,22,5,hardware_only,42,65536,589824,0.1111111111111111,0.03291577790994147
decoder_stack.layers.6.ffn1#r0c0,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,0,512,0,512,24,5,hardware_only,42,262144,2359296,0.1111111111111111,0.24195874657146915
decoder_stack.layers.6.ffn1#r0c1,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,0,512,512,1024,26,5,hardware_only,42,262144,2359296,0.1111111111111111,0.24195874657146915
decoder_stack.layers.6.ffn1#r0c2,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,0,512,1024,1536,27,5,hardware_only,42,262144,2359296,0.1111111111111111,0.24195874657146915
decoder_stack.layers.6.ffn1#r0c3,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,0,512,1536,2048,28,5,hardware_only,42,262144,2359296,0.1111111111111111,0.24195874657146915
decoder_stack.layers.6.ffn1#r0c4,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,0,512,2048,2560,29,5,hardware_only,42,262144,2359296,0.1111111111111111,0.24195874657146915
decoder_stack.layers.6.ffn1#r0c5,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,0,512,2560,3072,31,5,hardware_only,42,262144,2359296,0.1111111111111111,0.24195874657146915
decoder_stack.layers.6.ffn1#r1c0,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,512,768,0,512,30,15,hardware_only,42,131072,2359296,0.05555555555555555,0.24195874657146915
decoder_stack.layers.6.ffn1#r1c1,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,512,768,512,1024,25,15,hardware_only,42,131072,2359296,0.05555555555555555,0.24195874657146915
decoder_stack.layers.6.ffn1#r1c2,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,512,768,1024,1536,23,15,hardware_only,42,131072,2359296,0.05555555555555555,0.24195874657146915
decoder_stack.layers.6.ffn1#r1c3,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,512,768,1536,2048,63,15,hardware_only,42,131072,2359296,0.05555555555555555,0.24195874657146915
decoder_stack.layers.6.ffn1#r1c4,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,512,768,2048,2560,38,15,hardware_only,42,131072,2359296,0.05555555555555555,0.24195874657146915
decoder_stack.layers.6.ffn1#r1c5,block_6/mlp.c_fc,transformer.h.6.mlp.c_fc,decoder_stack.layers.6.ffn1,6,,512,768,2560,3072,11,15,hardware_only,42,131072,2359296,0.05555555555555555,0.24195874657146915
decoder_stack.layers.6.ffn2#r0c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,0,512,0,512,32,5,hardware_only,42,262144,2359296,0.1111111111111111,0.10421961610933117
decoder_stack.layers.6.ffn2#r0c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,0,512,512,768,33,5,hardware_only,42,131072,2359296,0.05555555555555555,0.10421961610933117
decoder_stack.layers.6.ffn2#r1c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,512,1024,0,512,34,5,hardware_only,42,262144,2359296,0.1111111111111111,0.10421961610933117
decoder_stack.layers.6.ffn2#r1c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,512,1024,512,768,36,5,hardware_only,42,131072,2359296,0.05555555555555555,0.10421961610933117
decoder_stack.layers.6.ffn2#r2c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,1024,1536,0,512,37,5,hardware_only,42,262144,2359296,0.1111111111111111,0.10421961610933117
decoder_stack.layers.6.ffn2#r2c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,1024,1536,512,768,39,5,hardware_only,42,131072,2359296,0.05555555555555555,0.10421961610933117
decoder_stack.layers.6.ffn2#r3c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,1536,2048,0,512,40,5,hardware_only,42,262144,2359296,0.1111111111111111,0.10421961610933117
decoder_stack.layers.6.ffn2#r3c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,1536,2048,512,768,41,5,hardware_only,42,131072,2359296,0.05555555555555555,0.10421961610933117
decoder_stack.layers.6.ffn2#r4c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,2048,2560,0,512,42,5,hardware_only,42,262144,2359296,0.1111111111111111,0.10421961610933117
decoder_stack.layers.6.ffn2#r4c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,2048,2560,512,768,44,5,hardware_only,42,131072,2359296,0.05555555555555555,0.10421961610933117
decoder_stack.layers.6.ffn2#r5c0,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,2560,3072,0,512,45,5,hardware_only,42,262144,2359296,0.1111111111111111,0.10421961610933117
decoder_stack.layers.6.ffn2#r5c1,block_6/mlp.c_proj,transformer.h.6.mlp.c_proj,decoder_stack.layers.6.ffn2,6,,2560,3072,512,768,46,5,hardware_only,42,131072,2359296,0.05555555555555555,0.10421961610933117
decoder_stack.layers.7.q_proj_out#r0c0,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,Q,0,512,0,512,47,5,hardware_only,42,262144,1769472,0.14814814814814814,0.6031088331906155
decoder_stack.layers.7.q_proj_out#r0c1,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,Q,0,512,512,768,48,5,hardware_only,42,131072,1769472,0.07407407407407407,0.6031088331906155
decoder_stack.layers.7.q_proj_out#r1c0,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,Q,512,768,0,512,50,5,hardware_only,42,131072,1769472,0.07407407407407407,0.6031088331906155
decoder_stack.layers.7.q_proj_out#r1c1,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.q_proj_out,7,Q,512,768,512,768,51,5,hardware_only,42,65536,1769472,0.037037037037037035,0.6031088331906155
decoder_stack.layers.7.k_proj_out#r0c0,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.k_proj_out,7,K,768,1280,0,512,52,5,hardware_only,42,262144,1769472,0.14814814814814814,0.6031088331906155
decoder_stack.layers.7.k_proj_out#r0c1,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.k_proj_out,7,K,768,1280,512,768,54,5,hardware_only,42,131072,1769472,0.07407407407407407,0.6031088331906155
decoder_stack.layers.7.k_proj_out#r1c0,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.k_proj_out,7,K,1280,1536,0,512,55,5,hardware_only,42,131072,1769472,0.07407407407407407,0.6031088331906155
decoder_stack.layers.7.k_proj_out#r1c1,block_7/attn.c_attn,transformer.h.8.attn.c_attn,decoder_stack.layers.7.k_proj_out,7,K,1280,1536,512,768,57,5,hardware_only,42,65536,1769472,0.037037037037037035,0.6031088331906155
